id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa,circ_tronco_cm_cat
12586,Fresno europeo,11/01/2011 11:17,Medio (4 - 8 mts),88.0,Grande,-68.8452125468,-32.863045798,4,Cuarta Oeste,1173332.70145,0,alto
37070,Fresno europeo,04/04/2011 12:55,Medio (4 - 8 mts),100.0,Grande,-68.8571055645,-32.876909653,6,Residencial Norte,2694682.37982,0,muy alto
28417,Morera,28/02/2011 12:27,Alto (> 8 mts),162.0,Grande,-68.846411588,-32.8904446589,2,Barrio Civico,2366816.36021,0,muy alto
12341,Morera,14/01/2011 09:57,Alto (> 8 mts),160.0,Grande,-68.8468823292,-32.8665494662,6,Residencial Norte,2694682.37982,0,muy alto
4750,Morera,02/08/2011 10:10,Alto (> 8 mts),50.0,Mediano,-68.8350015661,-32.8668427531,4,Cuarta Oeste,1173332.70145,0,medio
38991,Paraiso,27/12/2010 12:59,Alto (> 8 mts),140.0,Grande,-68.8549226409,-32.8708193636,6,Residencial Norte,2694682.37982,0,muy alto
23045,Morera,14/06/2011 13:19,Alto (> 8 mts),122.0,Grande,-68.8614611106,-32.9020377739,5,Residencial Sur,2423808.92355,0,muy alto
28799,Fresno americano,18/04/2011 10:26,Alto (> 8 mts),115.0,Grande,-68.8480689177,-32.8857332496,1,Parque Central,1655357.93265,0,muy alto
10428,Fresno europeo,10/03/2011 12:16,Muy bajo (1 - 2 mts),7.0,Chico,-68.856879662,-32.8733744895,6,Residencial Norte,2694682.37982,0,bajo
965,Morera,25/01/2012 08:20,Alto (> 8 mts),130.0,Grande,-68.8497624641,-32.8728600186,6,Residencial Norte,2694682.37982,1,muy alto
27943,Fresno europeo,03/11/2011 11:04,Medio (4 - 8 mts),130.0,Grande,-68.8374748089,-32.8933414882,3,Parque O'Higgins,1531146.02653,0,muy alto
10637,Fresno europeo,16/03/2011 12:52,Bajo (2 - 4 mts),36.0,Mediano,-68.8566819435,-32.8741541961,6,Residencial Norte,2694682.37982,0,medio
37477,lamo blanco,04/01/2011 13:10,Alto (> 8 mts),80.0,Grande,-68.8573485638,-32.871525385,6,Residencial Norte,2694682.37982,0,alto
44328,Morera,12/10/2011 16:24,Alto (> 8 mts),90.0,Grande,-68.8359135154,-32.8822865124,3,Parque O'Higgins,1531146.02653,0,alto
18866,Morera,27/07/2011 09:10,Alto (> 8 mts),160.0,Grande,-68.8399130704,-32.8699904824,4,Cuarta Oeste,1173332.70145,1,muy alto
4508,Paraiso,01/08/2011 10:18,Bajo (2 - 4 mts),32.0,Mediano,-68.8401764893,-32.868272579,4,Cuarta Oeste,1173332.70145,0,medio
27610,Pltano,07/11/2011 08:49,Alto (> 8 mts),150.0,Grande,-68.8402645452,-32.8944522691,2,Barrio Civico,2366816.36021,0,muy alto
1568,Fresno europeo,25/11/2011 10:21,Bajo (2 - 4 mts),26.0,Mediano,-68.8738988241,-32.8768240019,7,Residencial Parque,1786336.08966,0,bajo
42696,Morera,30/09/2011 13:51,Alto (> 8 mts),128.0,Grande,-68.8287825096,-32.8767290185,4,Cuarta Este Área Fundacional,1822015.85685,1,muy alto
19810,Morera,04/08/2011 11:15,Alto (> 8 mts),180.0,Grande,-68.8347514766,-32.8637360542,4,Cuarta Oeste,1173332.70145,0,muy alto
3674,Prunas,25/08/2011 13:21,Bajo (2 - 4 mts),50.0,Mediano,-68.8196079034,-32.8695004358,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
35639,Paraiso,15/03/2011 12:27,Medio (4 - 8 mts),150.0,Grande,-68.8558305906,-32.8740005086,6,Residencial Norte,2694682.37982,0,muy alto
17924,Morera,03/08/2011 14:23,Alto (> 8 mts),160.0,Grande,-68.8372505237,-32.8667093375,4,Cuarta Oeste,1173332.70145,0,muy alto
47045,Fresno americano,15/09/2011 09:56,Medio (4 - 8 mts),102.0,Grande,-68.8318336666,-32.8718994463,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
23033,Morera,10/06/2011 18:48,Alto (> 8 mts),92.0,Grande,-68.8621756219,-32.9016454556,5,Residencial Sur,2423808.92355,0,alto
27755,Pltano,31/10/2011 09:12,Alto (> 8 mts),186.0,Grande,-68.8348167281,-32.8957894318,2,Barrio Civico,2366816.36021,0,muy alto
39799,Pltano,05/05/2011 09:21,Alto (> 8 mts),145.0,Grande,-68.8481463078,-32.884331717,1,Parque Central,1655357.93265,0,muy alto
43635,Acacia SP,12/10/2011 14:31,Medio (4 - 8 mts),60.0,Mediano,-68.8325865826,-32.8836075181,3,Parque O'Higgins,1531146.02653,0,alto
24196,Fresno europeo,26/01/2011 12:58,Medio (4 - 8 mts),66.0,Grande,-68.8454456233,-32.9006938262,2,Barrio Civico,2366816.36021,0,alto
13133,Paraiso sombrilla,17/02/2011 12:04,Medio (4 - 8 mts),70.0,Grande,-68.845793974,-32.8649547179,4,Cuarta Oeste,1173332.70145,0,alto
30602,Paraiso sombrilla,11/02/2011 09:42,Medio (4 - 8 mts),96.0,Grande,-68.8584014567,-32.8653557277,6,Residencial Norte,2694682.37982,0,alto
27000,Pltano,02/11/2011 16:42,Alto (> 8 mts),170.0,Grande,-68.8354211254,-32.8871274572,3,Parque O'Higgins,1531146.02653,0,muy alto
40693,Fresno americano,19/04/2011 09:59,Medio (4 - 8 mts),140.0,Grande,-68.8424789128,-32.8843334448,1,Parque Central,1655357.93265,0,muy alto
14952,Acacia SP,19/12/2011 09:37,Bajo (2 - 4 mts),40.0,Mediano,-68.880908714,-32.8724953007,8,Aeroparque,2203364.73622,0,medio
25205,Morera,11/02/2011 14:38,Alto (> 8 mts),98.0,Grande,-68.8371556875,-32.8984165089,2,Barrio Civico,2366816.36021,0,alto
4418,Morera,12/08/2011 09:52,Alto (> 8 mts),53.0,Mediano,-68.8350131586,-32.868838103,4,Cuarta Oeste,1173332.70145,1,medio
27913,Morera,03/11/2011 11:59,Alto (> 8 mts),145.0,Grande,-68.8375354945,-32.8939968258,2,Barrio Civico,2366816.36021,1,muy alto
42829,Morera,30/09/2011 13:47,Alto (> 8 mts),137.0,Grande,-68.8313735086,-32.8765981716,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
33398,Morera,02/06/2011 09:37,Muy bajo (1 - 2 mts),5.0,Chico,-68.8562769358,-32.8876294818,5,Residencial Sur,2423808.92355,0,bajo
36757,Paraiso,21/03/2011 16:08,Alto (> 8 mts),110.0,Grande,-68.856805149,-32.8806802921,7,Residencial Parque,1786336.08966,0,muy alto
36609,Morera,15/06/2011 13:26,Medio (4 - 8 mts),120.0,Grande,-68.8571764226,-32.8829230466,5,Residencial Sur,2423808.92355,0,muy alto
20814,Morera,30/05/2011 11:14,Alto (> 8 mts),135.0,Grande,-68.8622261335,-32.8956667328,5,Residencial Sur,2423808.92355,1,muy alto
38558,Morera,21/12/2010 12:30,Alto (> 8 mts),200.0,Grande,-68.8525650179,-32.8710418504,6,Residencial Norte,2694682.37982,1,muy alto
26399,Pltano,28/10/2011 09:53,Alto (> 8 mts),250.0,Grande,-68.8341624688,-32.8898700847,3,Parque O'Higgins,1531146.02653,0,muy alto
36907,Morera,07/04/2011 11:57,Alto (> 8 mts),155.0,Grande,-68.8595529359,-32.8788769924,7,Residencial Parque,1786336.08966,0,muy alto
21352,Paraiso,09/05/2011 09:11,Medio (4 - 8 mts),45.0,Mediano,-68.8532293439,-32.8932566459,5,Residencial Sur,2423808.92355,0,medio
36307,Morera,04/04/2011 12:08,Medio (4 - 8 mts),160.0,Grande,-68.85324578,-32.8766624652,6,Residencial Norte,2694682.37982,0,muy alto
1973,Acacia SP,03/01/2012 10:07,Medio (4 - 8 mts),77.0,Grande,-68.8599835009,-32.8891495769,5,Residencial Sur,2423808.92355,0,alto
13553,Morera,28/01/2011 10:35,Alto (> 8 mts),170.0,Grande,-68.8505054032,-32.8646020361,6,Residencial Norte,2694682.37982,0,muy alto
24863,Morera,16/02/2011 12:27,Muy bajo (1 - 2 mts),8.0,Chico,-68.8394460577,-32.8952897933,2,Barrio Civico,2366816.36021,0,bajo
9483,Morera,02/02/2011 12:18,Alto (> 8 mts),70.0,Grande,-68.852760859,-32.8645933198,6,Residencial Norte,2694682.37982,0,alto
47590,Fresno europeo,16/09/2011 08:36,Medio (4 - 8 mts),36.0,Mediano,-68.8259571709,-32.8712823168,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
43795,Fresno europeo,18/10/2011 16:48,Medio (4 - 8 mts),80.0,Grande,-68.832404283,-32.8823683316,3,Parque O'Higgins,1531146.02653,0,alto
22066,Pltano,10/06/2011 12:26,Alto (> 8 mts),190.0,Grande,-68.8538853893,-32.8977920177,5,Residencial Sur,2423808.92355,0,muy alto
45798,Jacarand,01/09/2011 11:15,Medio (4 - 8 mts),200.0,Grande,-68.8193332876,-32.8707865475,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
11220,Prunas,12/01/2011 13:11,Medio (4 - 8 mts),85.0,Grande,-68.8445815034,-32.899979374,2,Barrio Civico,2366816.36021,0,alto
37327,Morera,16/03/2011 13:10,Alto (> 8 mts),135.0,Grande,-68.857524401,-32.8747564459,6,Residencial Norte,2694682.37982,0,muy alto
27924,Fresno europeo,03/11/2011 11:35,Muy bajo (1 - 2 mts),15.0,Chico,-68.8382994977,-32.8939601642,2,Barrio Civico,2366816.36021,0,bajo
29834,Ligustro,03/03/2011 19:21,Alto (> 8 mts),68.0,Grande,-68.8425364436,-32.8927511674,2,Barrio Civico,2366816.36021,0,alto
26095,Morera,04/11/2011 16:23,Medio (4 - 8 mts),120.0,Grande,-68.8327479715,-32.8873667806,3,Parque O'Higgins,1531146.02653,0,muy alto
18800,Morera,10/08/2011 11:03,Alto (> 8 mts),160.0,Grande,-68.8364072318,-32.86977454,4,Cuarta Oeste,1173332.70145,0,muy alto
9164,Acer,01/03/2011 13:27,Bajo (2 - 4 mts),20.0,Chico,-68.8511932345,-32.8660482781,6,Residencial Norte,2694682.37982,0,bajo
39366,Morera,30/11/2010 13:24,Alto (> 8 mts),150.0,Grande,-68.8566555786,-32.8721414528,6,Residencial Norte,2694682.37982,0,muy alto
912,Morera,29/02/2012 08:32,Alto (> 8 mts),90.0,Grande,-68.8528460523,-32.8722711862,6,Residencial Norte,2694682.37982,0,alto
32192,Fresno europeo,10/05/2011 12:55,Medio (4 - 8 mts),110.0,Grande,-68.8587828987,-32.8850892938,5,Residencial Sur,2423808.92355,0,muy alto
6503,Tilo,09/06/2011 10:07,Medio (4 - 8 mts),70.0,Grande,-68.8612547632,-32.8872806986,5,Residencial Sur,2423808.92355,0,alto
18291,Morera,04/08/2011 11:00,Alto (> 8 mts),120.0,Grande,-68.8395753836,-32.8688925479,4,Cuarta Oeste,1173332.70145,0,muy alto
39035,Fresno europeo,23/12/2010 14:16,Medio (4 - 8 mts),57.0,Mediano,-68.8541204764,-32.8713426759,6,Residencial Norte,2694682.37982,0,medio
10029,Paraiso,01/11/2010 11:56,Alto (> 8 mts),98.0,Grande,-68.8501822128,-32.8699425589,6,Residencial Norte,2694682.37982,0,alto
36000,Morera,21/03/2011 11:32,Alto (> 8 mts),180.0,Grande,-68.8558772012,-32.8753074776,6,Residencial Norte,2694682.37982,0,muy alto
31622,Pltano,10/06/2011 09:12,Alto (> 8 mts),170.0,Grande,-68.8598707171,-32.8880644789,5,Residencial Sur,2423808.92355,0,muy alto
34070,Morera,31/05/2011 13:37,Medio (4 - 8 mts),110.0,Grande,-68.8565339805,-32.8850953905,5,Residencial Sur,2423808.92355,1,muy alto
8056,Fresno europeo,09/03/2011 09:37,Bajo (2 - 4 mts),21.0,Mediano,-68.8423323162,-32.8890139332,3,Parque O'Higgins,1531146.02653,0,bajo
40631,Fresno europeo,12/04/2011 10:56,Medio (4 - 8 mts),43.0,Mediano,-68.8450479268,-32.883986131,1,Parque Central,1655357.93265,0,medio
4806,Fresno europeo,27/07/2011 12:02,Bajo (2 - 4 mts),25.0,Mediano,-68.8386503803,-32.866612188,4,Cuarta Oeste,1173332.70145,0,bajo
18578,Morera,07/07/2011 09:58,Alto (> 8 mts),128.0,Grande,-68.8364789619,-32.8740631807,4,Cuarta Oeste,1173332.70145,0,muy alto
24305,Paraiso,27/01/2011 13:41,Alto (> 8 mts),180.0,Grande,-68.843846854,-32.9019376245,2,Barrio Civico,2366816.36021,0,muy alto
36148,Fresno europeo,04/04/2011 13:57,Alto (> 8 mts),150.0,Grande,-68.8510680145,-32.877067995,6,Residencial Norte,2694682.37982,0,muy alto
17936,Morera,03/08/2011 13:09,Alto (> 8 mts),180.0,Grande,-68.8378109686,-32.8662745468,4,Cuarta Oeste,1173332.70145,0,muy alto
33002,Morera,18/05/2011 12:16,Alto (> 8 mts),165.0,Grande,-68.8523741616,-32.8881380887,5,Residencial Sur,2423808.92355,0,muy alto
12798,Morera,21/01/2011 08:44,Medio (4 - 8 mts),70.0,Grande,-68.8475429396,-32.8642406513,4,Cuarta Oeste,1173332.70145,0,alto
24058,Morera,21/01/2011 09:31,Alto (> 8 mts),140.0,Grande,-68.8459278853,-32.9006412036,2,Barrio Civico,2366816.36021,0,muy alto
14852,Acacia SP,19/12/2011 07:54,Muy bajo (1 - 2 mts),2.0,Chico,-68.881077334,-32.8740486327,8,Aeroparque,2203364.73622,0,bajo
23295,Morera,18/01/2012 17:20,Medio (4 - 8 mts),120.0,Grande,-68.8517148677,-32.9007576837,2,Barrio Civico,2366816.36021,0,muy alto
6630,Jacarand,11/05/2011 11:11,Muy bajo (1 - 2 mts),3.0,Chico,-68.8578210846,-32.8928634637,5,Residencial Sur,2423808.92355,0,bajo
7170,Caducifolio,18/05/2011 09:53,Muy bajo (1 - 2 mts),6.0,Chico,-68.8568529498,-32.8985193192,5,Residencial Sur,2423808.92355,0,bajo
22345,Morera,17/06/2011 10:27,Alto (> 8 mts),140.0,Grande,-68.85833755,-32.89914607,5,Residencial Sur,2423808.92355,1,muy alto
13696,Morera,21/02/2011 09:32,Alto (> 8 mts),56.0,Mediano,-68.8528673712,-32.8651265328,6,Residencial Norte,2694682.37982,0,medio
15378,Morera,15/11/2011 14:05,Medio (4 - 8 mts),80.0,Grande,-68.8605527477,-32.8697322488,6,Residencial Norte,2694682.37982,0,alto
45239,Fresno europeo,29/09/2011 11:36,Muy bajo (1 - 2 mts),4.0,Chico,-68.8233326669,-32.8733454595,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
25453,Fresno europeo,11/02/2011 08:28,Alto (> 8 mts),105.0,Grande,-68.8377167413,-32.9007470286,2,Barrio Civico,2366816.36021,0,muy alto
17264,Fresno europeo,05/08/2011 10:50,Medio (4 - 8 mts),145.0,Grande,-68.8360792906,-32.8647275412,4,Cuarta Oeste,1173332.70145,0,muy alto
33195,Morera,11/05/2011 12:16,Alto (> 8 mts),180.0,Grande,-68.8564192678,-32.8913518291,5,Residencial Sur,2423808.92355,0,muy alto
7302,Ailanthus,10/05/2011 10:33,Alto (> 8 mts),92.0,Grande,-68.8570354088,-32.9015969537,5,Residencial Sur,2423808.92355,0,alto
25716,Morera,04/02/2011 08:40,Alto (> 8 mts),128.0,Grande,-68.8411805896,-32.9021091633,2,Barrio Civico,2366816.36021,0,muy alto
17765,Paraiso,22/07/2011 09:33,Bajo (2 - 4 mts),78.0,Grande,-68.8425655968,-32.8667275005,4,Cuarta Oeste,1173332.70145,0,alto
34189,Morera,03/03/2011 10:53,Medio (4 - 8 mts),124.0,Grande,-68.8533464829,-32.8734655313,6,Residencial Norte,2694682.37982,0,muy alto
17042,Morera,09/08/2011 10:03,Alto (> 8 mts),135.0,Grande,-68.8389418967,-32.8631523557,4,Cuarta Oeste,1173332.70145,0,muy alto
29543,Morera,28/02/2011 18:22,Alto (> 8 mts),188.0,Grande,-68.8429078243,-32.8933197575,2,Barrio Civico,2366816.36021,1,muy alto
1276,Acacia SP,05/12/2011 11:18,Bajo (2 - 4 mts),40.0,Mediano,-68.8785008073,-32.8686331954,8,Aeroparque,2203364.73622,0,medio
19122,Morera,26/07/2011 12:26,Alto (> 8 mts),150.0,Grande,-68.8414548287,-32.8717157143,4,Cuarta Oeste,1173332.70145,1,muy alto
35629,Paraiso,15/03/2011 13:02,Medio (4 - 8 mts),120.0,Grande,-68.856263052,-32.8743163287,6,Residencial Norte,2694682.37982,0,muy alto
5012,Morera,21/07/2011 09:11,Medio (4 - 8 mts),56.0,Mediano,-68.8409310216,-32.8631113126,4,Cuarta Oeste,1173332.70145,0,medio
42701,Paraiso,30/09/2011 12:15,Alto (> 8 mts),128.0,Grande,-68.829356292,-32.8773070665,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
37000,Paraiso,01/04/2011 11:41,Muy bajo (1 - 2 mts),5.0,Chico,-68.8579360177,-32.8774013619,7,Residencial Parque,1786336.08966,0,bajo
41651,Morera,03/05/2011 11:51,Alto (> 8 mts),98.0,Grande,-68.8371404715,-32.8771267673,1,Parque Central,1655357.93265,0,alto
38706,Fresno europeo,14/12/2010 13:33,Muy bajo (1 - 2 mts),15.0,Chico,-68.8504371113,-32.8709067753,6,Residencial Norte,2694682.37982,0,bajo
7467,Fresno europeo,17/06/2011 07:52,Alto (> 8 mts),124.0,Grande,-68.8623743721,-32.9000522191,5,Residencial Sur,2423808.92355,0,muy alto
14897,Paraiso,16/12/2011 11:12,Bajo (2 - 4 mts),22.0,Mediano,-68.8813665739,-32.8742101862,8,Aeroparque,2203364.73622,0,bajo
10098,Paraiso,09/08/2010 11:49,Bajo (2 - 4 mts),15.0,Chico,-68.8449894684,-32.869472121,4,Cuarta Oeste,1173332.70145,0,bajo
7789,Olmo comun,12/05/2011 12:20,Bajo (2 - 4 mts),28.0,Mediano,-68.855150738,-32.8858779123,5,Residencial Sur,2423808.92355,0,bajo
27733,Morera,31/10/2011 09:44,Medio (4 - 8 mts),120.0,Grande,-68.8358322861,-32.8952752727,2,Barrio Civico,2366816.36021,0,muy alto
34839,Fresno europeo,30/03/2011 09:35,Muy bajo (1 - 2 mts),5.0,Chico,-68.8519513656,-32.8767709401,6,Residencial Norte,2694682.37982,0,bajo
3399,Morera,17/08/2011 09:57,Alto (> 8 mts),220.0,Grande,-68.8318425258,-32.866832903,4,Cuarta Oeste,1173332.70145,0,muy alto
2648,Morera,07/10/2011 08:49,Bajo (2 - 4 mts),40.0,Mediano,-68.8311249151,-32.8844467345,3,Parque O'Higgins,1531146.02653,0,medio
24723,Olmo comun,17/02/2011 10:40,Alto (> 8 mts),93.0,Grande,-68.8408096148,-32.8992376044,2,Barrio Civico,2366816.36021,0,alto
32040,Pltano,09/06/2011 13:35,Alto (> 8 mts),210.0,Grande,-68.8601703239,-32.88789737,5,Residencial Sur,2423808.92355,0,muy alto
24394,Morera,21/01/2011 12:50,Alto (> 8 mts),135.0,Grande,-68.8440967845,-32.9031482826,2,Barrio Civico,2366816.36021,0,muy alto
26192,Fresno americano,20/10/2011 10:50,Medio (4 - 8 mts),149.0,Grande,-68.8314923083,-32.8882975343,3,Parque O'Higgins,1531146.02653,0,muy alto
1335,Morera,29/11/2011 11:55,Bajo (2 - 4 mts),60.0,Mediano,-68.8778972007,-32.865663287,8,Aeroparque,2203364.73622,0,alto
28234,Morera,28/02/2011 17:10,Medio (4 - 8 mts),168.0,Grande,-68.8488914225,-32.8923301023,2,Barrio Civico,2366816.36021,0,muy alto
38859,Pltano,09/12/2010 13:08,Alto (> 8 mts),210.0,Grande,-68.8485658865,-32.8708007778,6,Residencial Norte,2694682.37982,0,muy alto
24237,Pltano,27/01/2011 11:58,Alto (> 8 mts),180.0,Grande,-68.8447556727,-32.9012197108,2,Barrio Civico,2366816.36021,0,muy alto
42531,Morera,26/09/2011 12:09,Muy bajo (1 - 2 mts),3.0,Chico,-68.8307209146,-32.8764439923,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
23148,Fresno europeo,19/01/2011 16:46,Medio (4 - 8 mts),68.0,Grande,-68.847869903,-32.9026279955,2,Barrio Civico,2366816.36021,0,alto
39159,Fresno europeo,25/11/2010 12:15,Medio (4 - 8 mts),60.0,Mediano,-68.8533756268,-32.8731573664,6,Residencial Norte,2694682.37982,0,alto
5020,Paraiso,20/07/2011 12:45,Medio (4 - 8 mts),70.0,Grande,-68.8402125271,-32.864032641,4,Cuarta Oeste,1173332.70145,0,alto
29225,Pltano,25/02/2011 18:06,Alto (> 8 mts),240.0,Grande,-68.8454495717,-32.8873377066,1,Parque Central,1655357.93265,0,muy alto
13418,Paraiso,07/01/2011 10:20,Alto (> 8 mts),130.0,Grande,-68.8435302599,-32.8637893452,4,Cuarta Oeste,1173332.70145,1,muy alto
10885,Fresno americano,07/04/2011 17:12,Medio (4 - 8 mts),22.0,Mediano,-68.8570521173,-32.8781569325,7,Residencial Parque,1786336.08966,1,bajo
24391,Morera,21/01/2011 13:08,Alto (> 8 mts),88.0,Grande,-68.8441632485,-32.9034164368,2,Barrio Civico,2366816.36021,0,alto
32338,Pltano,06/05/2011 10:33,Medio (4 - 8 mts),90.0,Grande,-68.8529731784,-32.8925928868,5,Residencial Sur,2423808.92355,0,alto
20825,Morera,30/05/2011 10:43,Alto (> 8 mts),115.0,Grande,-68.8620034047,-32.8962817109,5,Residencial Sur,2423808.92355,1,muy alto
20964,Morera,27/05/2011 10:30,Alto (> 8 mts),140.0,Grande,-68.861818369,-32.894990285,5,Residencial Sur,2423808.92355,0,muy alto
32900,Fresno europeo,19/05/2011 12:47,Medio (4 - 8 mts),140.0,Grande,-68.8493703036,-32.8867123581,5,Residencial Sur,2423808.92355,0,muy alto
5421,Acacia visco,19/04/2011 10:05,Bajo (2 - 4 mts),80.0,Grande,-68.8442842067,-32.8788946859,1,Parque Central,1655357.93265,0,alto
15377,lamo blanco,15/11/2011 14:06,Bajo (2 - 4 mts),40.0,Mediano,-68.8606489626,-32.8697507163,7,Residencial Parque,1786336.08966,0,medio
21905,Morera,03/06/2011 09:34,Alto (> 8 mts),114.0,Grande,-68.8574377971,-32.8968805416,5,Residencial Sur,2423808.92355,1,muy alto
7777,Fresno europeo,13/05/2011 09:00,Medio (4 - 8 mts),150.0,Grande,-68.8565172968,-32.885603136,5,Residencial Sur,2423808.92355,0,muy alto
3883,Paraiso,01/09/2011 10:26,Medio (4 - 8 mts),120.0,Grande,-68.8255623005,-32.8711277278,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
32427,Paraiso,26/05/2011 12:02,Alto (> 8 mts),165.0,Grande,-68.8526271064,-32.8887602929,5,Residencial Sur,2423808.92355,0,muy alto
2696,Caducifolio,11/10/2011 12:19,Bajo (2 - 4 mts),15.0,Chico,-68.8297819033,-32.8832110103,3,Parque O'Higgins,1531146.02653,0,bajo
42933,Morera,29/09/2011 10:23,Medio (4 - 8 mts),178.0,Grande,-68.8348521385,-32.8773928006,1,Parque Central,1655357.93265,0,muy alto
31210,Fresno americano,04/02/2011 13:23,Medio (4 - 8 mts),72.0,Grande,-68.8534982014,-32.8645233374,6,Residencial Norte,2694682.37982,0,alto
13015,Morera,15/02/2011 09:34,Muy bajo (1 - 2 mts),20.0,Chico,-68.8439042847,-32.8652209326,4,Cuarta Oeste,1173332.70145,0,bajo
36640,Pltano,14/06/2011 18:40,Alto (> 8 mts),140.0,Grande,-68.8572390325,-32.8817311702,7,Residencial Parque,1786336.08966,0,muy alto
13239,Morera,21/02/2011 12:10,Medio (4 - 8 mts),128.0,Grande,-68.8475548949,-32.8659282767,6,Residencial Norte,2694682.37982,0,muy alto
11152,Braquiquito,26/01/2011 12:18,Muy bajo (1 - 2 mts),10.0,Chico,-68.8449571371,-32.9014253378,2,Barrio Civico,2366816.36021,0,bajo
6859,Fresno europeo,06/06/2011 10:13,Alto (> 8 mts),100.0,Grande,-68.85751428,-32.895506735,5,Residencial Sur,2423808.92355,0,muy alto
39859,Morera,05/05/2011 11:27,Alto (> 8 mts),135.0,Grande,-68.8446899861,-32.8754351124,1,Parque Central,1655357.93265,0,muy alto
46240,Morera,28/09/2011 10:06,Alto (> 8 mts),105.0,Grande,-68.8256157314,-32.8759934291,4,Cuarta Este Área Fundacional,1822015.85685,1,muy alto
34624,Morera,17/01/2012 20:10,Alto (> 8 mts),180.0,Grande,-68.8478045952,-32.8743726654,6,Residencial Norte,2694682.37982,0,muy alto
34250,Morera,22/03/2011 13:06,Alto (> 8 mts),170.0,Grande,-68.8527855466,-32.8755090125,6,Residencial Norte,2694682.37982,0,muy alto
39703,Morera,09/08/2010 11:07,Medio (4 - 8 mts),120.0,Grande,-68.8451861474,-32.8701907536,6,Residencial Norte,2694682.37982,1,muy alto
15303,Conifera,17/11/2011 14:32,Alto (> 8 mts),160.0,Grande,-68.8593128518,-32.869864012,6,Residencial Norte,2694682.37982,0,muy alto
45243,Morera,29/09/2011 11:33,Alto (> 8 mts),110.0,Grande,-68.8233195763,-32.8731650527,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
31737,Caducifolio,18/05/2011 09:21,Medio (4 - 8 mts),31.0,Mediano,-68.8603846805,-32.8911162888,5,Residencial Sur,2423808.92355,1,medio
30030,Pltano,29/04/2011 10:49,Alto (> 8 mts),88.0,Grande,-68.8404974133,-32.8870073837,3,Parque O'Higgins,1531146.02653,0,alto
3064,Morera,08/09/2011 21:30,Bajo (2 - 4 mts),107.0,Grande,-68.8286682767,-32.8719646905,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
18039,Morera,01/08/2011 09:48,Alto (> 8 mts),120.0,Grande,-68.8403445724,-32.8683594582,4,Cuarta Oeste,1173332.70145,0,muy alto
44856,Fresno europeo,19/08/2011 13:29,Alto (> 8 mts),197.0,Grande,-68.8246031042,-32.866536432,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
47448,Morera,20/09/2011 13:48,Alto (> 8 mts),190.0,Grande,-68.8296710407,-32.8741741689,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
5536,Fresno americano,07/04/2011 11:04,Medio (4 - 8 mts),32.0,Mediano,-68.8419244414,-32.8807392046,1,Parque Central,1655357.93265,0,medio
